time,core1,core2,core3,core4
000168,000000,000000,000000,000000
000169,000000,000000,000000,000000
000170,000000,000000,000000,000000
000171,000000,000000,000000,000000
000172,000000,000000,000000,000000
000173,000000,000000,000000,000000
000174,000000,000000,000000,000000
000175,000000,000000,000000,000000
000176,000000,000000,000000,000000
000177,000000,000000,000000,000000
000178,000000,000000,000000,000000
000179,000000,000000,000000,000000
000180,000000,000000,000000,000000
000181,000000,000000,000000,000000
000182,000000,000000,000000,000000
000183,000000,000000,000000,000000
000184,000000,000000,000000,000000
000185,000000,000000,000000,000000
000186,000000,000000,000000,000000
000187,000000,000000,000000,000000
000188,000000,000000,000000,000000
000189,000000,000000,000000,000000
000190,000000,000000,000000,000000
000191,000000,000000,000000,000000
000192,000000,000000,000000,000000
000193,000000,000000,000000,000000
000194,000000,000000,000000,000000
000195,000000,000000,000000,000000
000196,000000,000000,000000,000000
000197,000000,000000,000000,000000
000198,000000,000000,000000,000000
000199,000000,000000,000000,000000
000200,000000,000000,000000,000000
000201,000000,000000,000000,000000
000202,000000,000000,000000,000000
000203,000000,000000,000000,000000
000204,000000,000000,000000,000000
000205,000000,000000,000000,000000
000206,000000,000000,000000,000000
000207,000000,000000,000000,000000
000208,000000,000000,000000,000000
000209,000000,000000,000000,000000
000210,000000,000000,000000,000000
000211,000000,000000,000000,000000
000212,000000,000000,000000,000000
000213,000000,000000,000000,000000
000214,000000,000000,000000,000000
000215,000000,000000,000000,000000
000216,000000,000000,000000,000000
000217,000000,000000,000000,000000
000218,000000,000000,000000,000000
000219,000000,000000,000000,000000
000220,000000,000000,000000,000000
000221,000000,000000,000000,000000
000222,000000,000000,000000,000000
000223,000000,000000,000000,000000
000224,000000,000000,000000,000000
000225,000000,000000,000000,000000
000226,000000,000000,000000,000000
000227,000000,000000,000000,000000
000228,000000,000000,000000,000000
000229,000000,000000,000000,000000
000230,000000,000000,000000,000000
000231,000000,000000,000000,000000
000232,000000,000000,000000,000000
000233,000000,000000,000000,000000
000234,000000,000000,000000,000000
000235,000000,000000,000000,000000
000236,000000,000000,000000,000000
000237,000000,000000,000000,000000
000238,000000,000000,000000,000000
000239,000000,000000,000000,000000
000240,000000,000000,000000,000000
000241,000000,000000,000000,000000
000242,000000,000000,000000,000000
000243,000000,000000,000000,000000
000244,000000,000000,000000,000000
000245,000000,000000,000000,000000
000246,000000,000000,000000,000000
000247,000000,000000,000000,000000
000248,000000,000000,000000,000000
000249,000000,000000,000000,000000
000250,000000,000000,000000,000000
000251,000000,000000,000000,000000
000252,000000,000000,000000,000000
000253,000000,000000,000000,000000
000254,000000,000000,000000,000000
000255,000000,000000,000000,000000
000256,000000,000000,000000,000000
000257,000000,000000,000000,000000
000258,000000,000000,000000,000000
000259,000000,000000,000000,000000
000260,000000,000000,000000,000000
000261,000000,000000,000000,000000
000262,000000,000000,000000,000000
000263,000000,000000,000000,000000
000264,000000,000000,000000,000000
000265,000000,000000,000000,000000
000266,000000,000000,000000,000000
000267,000000,000000,000000,000000
000268,000000,000000,000000,000000
000269,000000,000000,000000,000000
000270,000000,000000,000000,000000
000271,000000,000000,000000,000000
000272,000000,000000,000000,000000
000273,000000,000000,000000,000000
000274,000000,000000,000000,000000
000275,000000,000000,000000,000000
000276,000000,000000,000000,000000
000277,000000,000000,000000,000000
000278,000000,000000,000000,000000
000279,000000,000000,000000,000000
000280,000000,000000,000000,000000
000281,000000,000000,000000,000000
000282,000000,000000,000000,000000
000283,000000,000000,000000,000000
000284,000000,000000,000000,000000
000285,000000,000000,000000,000000
000286,000000,000000,000000,000000
000287,000000,000000,000000,000000
000288,000000,000000,000000,000000
000289,000000,000000,000000,000000
000290,000000,000000,000000,000000
000291,000000,000000,000000,000000
000292,000000,000000,000000,000000
000293,000000,000000,000000,000000
000294,000000,000000,000000,000000
000295,000000,000000,000000,000000
000296,000000,000000,000000,000000
000297,000000,000000,000000,000000
000298,000000,000000,000000,000000
000299,000000,000000,000000,000000
000300,000000,000000,000000,000000
000301,000000,000000,000000,000000
000302,000000,000000,000000,000000
000303,000000,000000,000000,000000
000304,000000,000000,000000,000000
000305,000000,000000,000000,000000
000306,000000,000000,000000,000000
000307,000000,000000,000000,000000
000308,000000,000000,000000,000000
000309,000000,000000,000000,000000
000310,000000,000000,000000,000000
000311,000000,000000,000000,000000
000312,000000,000000,000000,000000
000313,000000,000000,000000,000000
000314,000000,000000,000000,000000
000315,000000,000000,000000,000000
000316,000000,000000,000000,000000
000317,000000,000000,000000,000000
000318,000000,000000,000000,000000
000319,000000,000000,000000,000000
000320,000000,000000,000000,000000
000321,000000,000000,000000,000000
000322,000000,000000,000000,000000
000323,000000,000000,000000,000000
000324,000000,000000,000000,000000
000325,000000,000000,000000,000000
000326,000000,000000,000000,000000
000327,000000,000000,000000,000000
000328,000000,000000,000000,000000
000329,000000,000000,000000,000000
000330,000000,000000,000000,000000
000331,000000,000000,000000,000000
000332,000000,000000,000000,000000
000333,000000,000000,000000,000000
000334,000000,000000,000000,000000
000335,000000,000000,000000,000000
000336,000000,000000,000000,000000
000337,000000,000000,000000,000000
000338,000000,000000,000000,000000
000339,000000,000000,000000,000000
000340,000000,000000,000000,000000
000341,000000,000000,000000,000000
000342,000000,000000,000000,000000
000343,000000,000000,000000,000000
000344,000000,000000,000000,000000
000345,000000,000000,000000,000000
000346,000000,000000,000000,000000
000347,000000,000000,000000,000000
000348,000000,000000,000000,000000
000349,000000,000000,000000,000000
000350,000000,000000,000000,000000
000351,000000,000000,000000,000000
000352,000000,000000,000000,000000
000353,000000,000000,000000,000000
000354,000000,000000,000000,000000
000355,000000,000000,000000,000000
000356,000000,000000,000000,000000
000357,000000,000000,000000,000000
000358,000000,000000,000000,000000
000359,000000,000000,000000,000000
000360,000000,000000,000000,000000
000361,000000,000000,000000,000000
000362,000000,000000,000000,000000
000363,000000,000000,000000,000000
000364,000000,000000,000000,000000
000365,000000,000000,000000,000000
000366,000000,000000,000000,000000
000367,000000,000000,000000,000000
000368,000000,000000,000000,000000
000369,000000,000000,000000,000000
000370,000000,000000,000000,000000
000371,000000,000000,000000,000000
000372,000000,000000,000000,000000
000373,000000,000000,000000,000000
000374,000000,000000,000000,000000
000375,000000,000000,000000,000000
000376,000000,000000,000000,000000
000377,000000,000000,000000,000000
000378,000000,000000,000000,000000
000379,000000,000000,000000,000000
000380,000000,000000,000000,000000
000381,000000,000000,000000,000000
000382,000000,000000,000000,000000
000383,000000,000000,000000,000000
000384,000000,000000,000000,000000
000385,000000,000000,000000,000000
000386,000000,000000,000000,000000
000387,000000,000000,000000,000000
000388,000000,000000,000000,000000
000389,000000,000000,000000,000000
000390,000000,000000,000000,000000
000391,000000,000000,000000,000000
000392,000000,000000,000000,000000
000393,000000,000000,000000,000000
000394,000000,000000,000000,000000
000395,000000,000000,000000,000000
000396,000000,000000,000000,000000
000397,000000,000000,000000,000000
000398,000000,000000,000000,000000
000399,000000,000000,000000,000000
