time,core1,core2,core3,core4
000170,000004,000000,000000,000001
000171,000008,000002,000002,000000
000172,000009,000000,000000,000000
000173,000005,000001,000000,000001
000174,000008,000000,000000,000000
000175,000006,000000,000001,000000
000176,000004,000000,000000,000001
000177,000006,000000,000001,000000
000178,000007,000000,000000,000000
000179,000009,000000,000000,000000
000180,000002,000000,000000,000000
000181,000006,000000,000000,000000
000182,000006,000000,000000,000000
000183,000003,000000,000000,000000
000184,000003,000000,000000,000000
000185,000007,000000,000000,000000
000186,000006,000000,000000,000000
000187,000005,000001,000001,000000
000188,000004,000000,000000,000002
000189,000007,000000,000000,000001
000190,000008,000000,000000,000000
000191,000001,000000,000002,000000
000192,000005,000000,000000,000001
000193,000002,000000,000000,000000
000194,000003,000000,000000,000000
000195,000003,000000,000000,000000
000196,000004,000000,000000,000000
000197,000003,000000,000000,000001
000198,000002,000000,000000,000000
000199,000003,000000,000001,000001
000200,000002,000000,000000,000000
000201,000001,000000,000000,000001
000202,000002,000000,000000,000000
000203,000003,000000,000000,000000
000204,000003,000000,000000,000000
000205,000006,000000,000000,000000
000206,000003,000000,000000,000000
000207,000001,000000,000000,000000
000208,000002,000000,000001,000000
000209,000001,000000,000000,000000
000210,000003,000000,000000,000000
000211,000000,000000,000000,000000
000212,000000,000000,000000,000000
000213,000003,000000,000000,000000
000214,000003,000000,000000,000000
000215,000002,000000,000000,000000
000216,000003,000000,000000,000000
000217,000000,000000,000000,000000
000218,000003,000000,000000,000000
000219,000000,000000,000000,000000
000220,000000,000000,000000,000000
000221,000001,000000,000000,000000
000222,000001,000000,000000,000000
000223,000001,000000,000000,000000
000224,000000,000000,000000,000000
000225,000002,000000,000000,000000
000226,000003,000000,000000,000000
000227,000000,000000,000000,000000
000228,000000,000000,000000,000000
000229,000001,000000,000000,000000
000230,000001,000000,000000,000000
000231,000002,000000,000000,000000
000232,000000,000000,000000,000000
000233,000000,000000,000000,000000
000234,000001,000000,000000,000000
000235,000001,000000,000000,000000
000236,000000,000000,000000,000000
000237,000002,000000,000000,000000
000238,000000,000000,000000,000000
000239,000001,000000,000000,000000
000240,000002,000000,000000,000000
000241,000000,000000,000000,000000
000242,000002,000000,000000,000000
000243,000001,000000,000000,000000
000244,000000,000000,000000,000000
000245,000001,000000,000000,000000
000246,000001,000000,000000,000000
000247,000001,000000,000000,000000
000248,000001,000000,000000,000000
000249,000000,000000,000000,000000
000250,000001,000000,000000,000000
000251,000000,000000,000000,000000
000252,000002,000000,000000,000000
000253,000000,000000,000000,000000
000254,000002,000000,000000,000000
000255,000000,000000,000000,000000
000256,000000,000000,000000,000000
000257,000002,000000,000000,000000
000258,000001,000000,000000,000000
000259,000000,000000,000000,000000
000260,000001,000000,000000,000000
000261,000000,000000,000000,000000
000262,000000,000000,000000,000000
000263,000000,000000,000000,000000
000264,000000,000000,000000,000000
000265,000000,000000,000000,000000
000266,000000,000000,000000,000000
000267,000000,000000,000000,000000
000268,000002,000000,000000,000000
000269,000000,000000,000000,000000
000270,000000,000000,000000,000000
000271,000000,000000,000000,000000
000272,000000,000000,000000,000000
000273,000000,000000,000000,000000
000274,000000,000000,000000,000000
000275,000000,000000,000000,000000
000276,000000,000000,000000,000000
000277,000000,000000,000000,000000
000278,000001,000000,000000,000000
000279,000000,000000,000000,000000
000280,000000,000000,000000,000000
000281,000000,000000,000000,000000
000282,000000,000000,000000,000000
000283,000001,000000,000000,000000
000284,000001,000000,000000,000000
000285,000001,000000,000000,000000
000286,000000,000000,000000,000000
000287,000001,000000,000000,000000
000288,000000,000000,000000,000000
000289,000001,000000,000000,000000
000290,000000,000000,000000,000000
000291,000000,000000,000000,000000
000292,000000,000000,000000,000000
000293,000000,000000,000000,000000
000294,000000,000000,000000,000000
000295,000002,000000,000000,000000
000296,000000,000000,000000,000000
000297,000000,000000,000000,000000
000298,000000,000000,000000,000000
000299,000000,000000,000000,000000
000300,000000,000000,000000,000000
000301,000000,000000,000000,000000
000302,000000,000000,000000,000000
000303,000000,000000,000000,000000
000304,000000,000000,000000,000000
000305,000000,000000,000000,000000
000306,000000,000000,000000,000000
000307,000000,000000,000000,000000
000308,000000,000000,000000,000000
000309,000000,000000,000000,000000
000310,000000,000000,000000,000000
000311,000000,000000,000000,000000
000312,000000,000000,000000,000000
000313,000000,000000,000000,000000
000314,000000,000000,000000,000000
000315,000000,000000,000000,000000
000316,000000,000000,000000,000000
000317,000000,000000,000000,000000
000318,000000,000000,000000,000000
000319,000000,000000,000000,000000
000320,000000,000000,000000,000000
000321,000000,000000,000000,000000
000322,000000,000000,000000,000000
000323,000000,000000,000000,000000
000324,000000,000000,000000,000000
000325,000000,000000,000000,000000
000326,000000,000000,000000,000000
000327,000000,000000,000000,000000
000328,000000,000000,000000,000000
000329,000000,000000,000000,000000
000330,000000,000000,000000,000000
000331,000000,000000,000000,000000
000332,000000,000000,000000,000000
000333,000000,000000,000000,000000
000334,000000,000000,000000,000000
000335,000000,000000,000000,000000
000336,000000,000000,000000,000000
000337,000000,000000,000000,000000
000338,000000,000000,000000,000000
000339,000000,000000,000000,000000
000340,000000,000000,000000,000000
000341,000000,000000,000000,000000
000342,000000,000000,000000,000000
000343,000000,000000,000000,000000
000344,000000,000000,000000,000000
000345,000000,000000,000000,000000
000346,000000,000000,000000,000000
000347,000000,000000,000000,000000
000348,000000,000000,000000,000000
000349,000000,000000,000000,000000
000350,000000,000000,000000,000000
000351,000000,000000,000000,000000
000352,000000,000000,000000,000000
000353,000000,000000,000000,000000
000354,000000,000000,000000,000000
000355,000000,000000,000000,000000
000356,000000,000000,000000,000000
000357,000000,000000,000000,000000
000358,000000,000000,000000,000000
000359,000000,000000,000000,000000
000360,000000,000000,000000,000000
000361,000000,000000,000000,000000
000362,000000,000000,000000,000000
000363,000000,000000,000000,000000
000364,000000,000000,000000,000000
000365,000000,000000,000000,000000
000366,000000,000000,000000,000000
000367,000000,000000,000000,000000
000368,000000,000000,000000,000000
000369,000000,000000,000000,000000
000370,000000,000000,000000,000000
000371,000000,000000,000000,000000
000372,000000,000000,000000,000000
000373,000000,000000,000000,000000
000374,000000,000000,000000,000000
000375,000000,000000,000000,000000
000376,000000,000000,000000,000000
000377,000000,000000,000000,000000
000378,000000,000000,000000,000000
000379,000000,000000,000000,000000
000380,000000,000000,000000,000000
000381,000000,000000,000000,000000
000382,000000,000000,000000,000000
000383,000000,000000,000000,000000
000384,000000,000000,000000,000000
000385,000000,000000,000000,000000
000386,000000,000000,000000,000000
000387,000000,000000,000000,000000
000388,000000,000000,000000,000000
000389,000000,000000,000000,000000
000390,000000,000000,000000,000000
000391,000000,000000,000000,000000
000392,000000,000000,000000,000000
000393,000000,000000,000000,000000
000394,000000,000000,000000,000000
000395,000000,000000,000000,000000
000396,000000,000000,000000,000000
000397,000000,000000,000000,000000
000398,000000,000000,000000,000000
000399,000000,000000,000000,000000
000400,000000,000000,000000,000000
000401,000000,000000,000000,000000
000402,000000,000000,000000,000000
000403,000000,000000,000000,000000
000404,000000,000000,000000,000000
000405,000000,000000,000000,000000
000406,000000,000000,000000,000000
000407,000000,000000,000000,000000
000408,000000,000000,000000,000000
000409,000000,000000,000000,000000
000410,000000,000000,000000,000000
000411,000000,000000,000000,000000
000412,000000,000000,000000,000000
000413,000000,000000,000000,000000
000414,000000,000000,000000,000000
000415,000000,000000,000000,000000
000416,000000,000000,000000,000000
000417,000000,000000,000000,000000
000418,000000,000000,000000,000000
000419,000000,000000,000000,000000
000420,000000,000000,000000,000000
000421,000000,000000,000000,000000
000422,000000,000000,000000,000000
000423,000000,000000,000000,000000
000424,000000,000000,000000,000000
000425,000000,000000,000000,000000
000426,000000,000000,000000,000000
000427,000000,000000,000000,000000
000428,000000,000000,000000,000000
000429,000000,000000,000000,000000
000430,000000,000000,000000,000000
000431,000000,000000,000000,000000
000432,000000,000000,000000,000000
000433,000000,000000,000000,000000
000434,000000,000000,000000,000000
000435,000000,000000,000000,000000
000436,000000,000000,000000,000000
000437,000000,000000,000000,000000
000438,000000,000000,000000,000000
000439,000000,000000,000000,000000
000440,000000,000000,000000,000000
000441,000000,000000,000000,000000
000442,000000,000000,000000,000000
000443,000000,000000,000000,000000
000444,000000,000000,000000,000000
000445,000000,000000,000000,000000
000446,000000,000000,000000,000000
000447,000000,000000,000000,000000
000448,000000,000000,000000,000000
000449,000000,000000,000000,000000
000450,000000,000000,000000,000000
000451,000000,000000,000000,000000
000452,000000,000000,000000,000000
000453,000000,000000,000000,000000
000454,000000,000000,000000,000000
000455,000000,000000,000000,000000
000456,000000,000000,000000,000000
000457,000000,000000,000000,000000
000458,000000,000000,000000,000000
000459,000000,000000,000000,000000
000460,000000,000000,000000,000000
000461,000000,000000,000000,000000
000462,000000,000000,000000,000000
000463,000000,000000,000000,000000
000464,000000,000000,000000,000000
000465,000000,000000,000000,000000
000466,000000,000000,000000,000000
000467,000000,000000,000000,000000
000468,000000,000000,000000,000000
000469,000000,000000,000000,000000
000470,000000,000000,000000,000000
000471,000000,000000,000000,000000
000472,000000,000000,000000,000000
000473,000000,000000,000000,000000
000474,000000,000000,000000,000000
000475,000000,000000,000000,000000
000476,000000,000000,000000,000000
000477,000000,000000,000000,000000
000478,000000,000000,000000,000000
000479,000000,000000,000000,000000
000480,000000,000000,000000,000000
000481,000000,000000,000000,000000
000482,000000,000000,000000,000000
000483,000000,000000,000000,000000
000484,000000,000000,000000,000000
000485,000000,000000,000000,000000
000486,000000,000000,000000,000000
000487,000000,000000,000000,000000
000488,000000,000000,000000,000000
000489,000000,000000,000000,000000
000490,000000,000000,000000,000000
000491,000000,000000,000000,000000
000492,000000,000000,000000,000000
000493,000000,000000,000000,000000
000494,000000,000000,000000,000000
000495,000000,000000,000000,000000
000496,000000,000000,000000,000000
000497,000000,000000,000000,000000
000498,000000,000000,000000,000000
000499,000000,000000,000000,000000
000500,000000,000000,000000,000000
000501,000000,000000,000000,000000
000502,000000,000000,000000,000000
000503,000000,000000,000000,000000
000504,000000,000000,000000,000000
000505,000000,000000,000000,000000
000506,000000,000000,000000,000000
000507,000000,000000,000000,000000
000508,000000,000000,000000,000000
000509,000000,000000,000000,000000
000510,000000,000000,000000,000000
000511,000000,000000,000000,000000
000512,000000,000000,000000,000000
000513,000000,000000,000000,000000
000514,000000,000000,000000,000000
000515,000000,000000,000000,000000
000516,000000,000000,000000,000000
000517,000000,000000,000000,000000
000518,000000,000000,000000,000000
000519,000000,000000,000000,000000
000520,000000,000000,000000,000000
000521,000000,000000,000000,000000
000522,000000,000000,000000,000000
000523,000000,000000,000000,000000
000524,000000,000000,000000,000000
000525,000000,000000,000000,000000
000526,000000,000000,000000,000000
000527,000000,000000,000000,000000
000528,000000,000000,000000,000000
000529,000000,000000,000000,000000
000530,000000,000000,000000,000000
000531,000000,000000,000000,000000
000532,000000,000000,000000,000000
000533,000000,000000,000000,000000
000534,000000,000000,000000,000000
000535,000000,000000,000000,000000
000536,000000,000000,000000,000000
000537,000000,000000,000000,000000
000538,000000,000000,000000,000000
000539,000000,000000,000000,000000
000540,000000,000000,000000,000000
000541,000000,000000,000000,000000
000542,000000,000000,000000,000000
000543,000000,000000,000000,000000
000544,000000,000000,000000,000000
000545,000000,000000,000000,000000
000546,000000,000000,000000,000000
000547,000000,000000,000000,000000
000548,000000,000000,000000,000000
000549,000000,000000,000000,000000
000550,000000,000000,000000,000000
000551,000000,000000,000000,000000
000552,000000,000000,000000,000000
000553,000000,000000,000000,000000
000554,000000,000000,000000,000000
000555,000000,000000,000000,000000
000556,000000,000000,000000,000000
000557,000000,000000,000000,000000
000558,000000,000000,000000,000000
000559,000000,000000,000000,000000
000560,000000,000000,000000,000000
000561,000000,000000,000000,000000
000562,000000,000000,000000,000000
000563,000000,000000,000000,000000
000564,000000,000000,000000,000000
000565,000000,000000,000000,000000
000566,000000,000000,000000,000000
000567,000000,000000,000000,000000
000568,000000,000000,000000,000000
000569,000000,000000,000000,000000
000570,000000,000000,000000,000000
000571,000000,000000,000000,000000
000572,000000,000000,000000,000000
000573,000000,000000,000000,000000
000574,000000,000000,000000,000000
000575,000000,000000,000000,000000
000576,000000,000000,000000,000000
000577,000000,000000,000000,000000
000578,000000,000000,000000,000000
000579,000000,000000,000000,000000
000580,000000,000000,000000,000000
000581,000000,000000,000000,000000
000582,000000,000000,000000,000000
000583,000000,000000,000000,000000
000584,000000,000000,000000,000000
000585,000000,000000,000000,000000
000586,000000,000000,000000,000000
000587,000000,000000,000000,000000
000588,000000,000000,000000,000000
000589,000000,000000,000000,000000
000590,000000,000000,000000,000000
000591,000000,000000,000000,000000
000592,000000,000000,000000,000000
000593,000000,000000,000000,000000
000594,000000,000000,000000,000000
000595,000000,000000,000000,000000
000596,000000,000000,000000,000000
000597,000000,000000,000000,000000
000598,000000,000000,000000,000000
000599,000000,000000,000000,000000
000600,000000,000000,000000,000000
000601,000000,000000,000000,000000
000602,000000,000000,000000,000000
000603,000000,000000,000000,000000
000604,000000,000000,000000,000000
000605,000000,000000,000000,000000
000606,000000,000000,000000,000000
000607,000000,000000,000000,000000
000608,000000,000000,000000,000000
000609,000000,000000,000000,000000
000610,000000,000000,000000,000000
000611,000000,000000,000000,000000
000612,000000,000000,000000,000000
000613,000000,000000,000000,000000
000614,000000,000000,000000,000000
000615,000000,000000,000000,000000
000616,000000,000000,000000,000000
000617,000000,000000,000000,000000
000618,000000,000000,000000,000000
000619,000000,000000,000000,000000
000620,000000,000000,000000,000000
000621,000000,000000,000000,000000
000622,000000,000000,000000,000000
000623,000000,000000,000000,000000
000624,000000,000000,000000,000000
000625,000000,000000,000000,000000
000626,000000,000000,000000,000000
000627,000000,000000,000000,000000
000628,000000,000000,000000,000000
000629,000000,000000,000000,000000
000630,000000,000000,000000,000000
000631,000000,000000,000000,000000
000632,000000,000000,000000,000000
000633,000000,000000,000000,000000
000634,000000,000000,000000,000000
000635,000000,000000,000000,000000
000636,000000,000000,000000,000000
000637,000000,000000,000000,000000
000638,000000,000000,000000,000000
000639,000000,000000,000000,000000
000640,000000,000000,000000,000000
000641,000000,000000,000000,000000
000642,000000,000000,000000,000000
000643,000000,000000,000000,000000
000644,000000,000000,000000,000000
000645,000000,000000,000000,000000
000646,000000,000000,000000,000000
000647,000000,000000,000000,000000
000648,000000,000000,000000,000000
000649,000000,000000,000000,000000
000650,000000,000000,000000,000000
000651,000000,000000,000000,000000
000652,000000,000000,000000,000000
000653,000000,000000,000000,000000
000654,000000,000000,000000,000000
000655,000000,000000,000000,000000
000656,000000,000000,000000,000000
000657,000000,000000,000000,000000
000658,000000,000000,000000,000000
000659,000000,000000,000000,000000
000660,000000,000000,000000,000000
000661,000000,000000,000000,000000
000662,000000,000000,000000,000000
000663,000000,000000,000000,000000
000664,000000,000000,000000,000000
000665,000000,000000,000000,000000
000666,000000,000000,000000,000000
000667,000000,000000,000000,000000
000668,000000,000000,000000,000000
000669,000000,000000,000000,000000
000670,000000,000000,000000,000000
000671,000000,000000,000000,000000
000672,000000,000000,000000,000000
000673,000000,000000,000000,000000
000674,000000,000000,000000,000000
000675,000000,000000,000000,000000
000676,000000,000000,000000,000000
000677,000000,000000,000000,000000
000678,000000,000000,000000,000000
000679,000000,000000,000000,000000
000680,000000,000000,000000,000000
000681,000000,000000,000000,000000
000682,000000,000000,000000,000000
000683,000000,000000,000000,000000
000684,000000,000000,000000,000000
000685,000000,000000,000000,000000
000686,000000,000000,000000,000000
000687,000000,000000,000000,000000
000688,000000,000000,000000,000000
000689,000000,000000,000000,000000
000690,000000,000000,000000,000000
000691,000000,000000,000000,000000
000692,000000,000000,000000,000000
000693,000000,000000,000000,000000
000694,000000,000000,000000,000000
000695,000000,000000,000000,000000
000696,000000,000000,000000,000000
000697,000000,000000,000000,000000
000698,000000,000000,000000,000000
000699,000000,000000,000000,000000
000700,000000,000000,000000,000000
000701,000000,000000,000000,000000
000702,000000,000000,000000,000000
000703,000000,000000,000000,000000
000704,000000,000000,000000,000000
000705,000000,000000,000000,000000
000706,000000,000000,000000,000000
000707,000000,000000,000000,000000
000708,000000,000000,000000,000000
000709,000000,000000,000000,000000
000710,000000,000000,000000,000000
000711,000000,000000,000000,000000
000712,000000,000000,000000,000000
000713,000000,000000,000000,000000
000714,000000,000000,000000,000000
000715,000000,000000,000000,000000
000716,000000,000000,000000,000000
000717,000000,000000,000000,000000
000718,000000,000000,000000,000000
000719,000000,000000,000000,000000
000720,000000,000000,000000,000000
000721,000000,000000,000000,000000
000722,000000,000000,000000,000000
000723,000000,000000,000000,000000
000724,000000,000000,000000,000000
000725,000000,000000,000000,000000
000726,000000,000000,000000,000000
000727,000000,000000,000000,000000
000728,000000,000000,000000,000000
000729,000000,000000,000000,000000
000730,000000,000000,000000,000000
000731,000000,000000,000000,000000
000732,000000,000000,000000,000000
000733,000000,000000,000000,000000
000734,000000,000000,000000,000000
000735,000000,000000,000000,000000
000736,000000,000000,000000,000000
000737,000000,000000,000000,000000
000738,000000,000000,000000,000000
000739,000000,000000,000000,000000
000740,000000,000000,000000,000000
000741,000000,000000,000000,000000
000742,000000,000000,000000,000000
000743,000000,000000,000000,000000
000744,000000,000000,000000,000000
000745,000000,000000,000000,000000
000746,000000,000000,000000,000000
000747,000000,000000,000000,000000
000748,000000,000000,000000,000000
000749,000000,000000,000000,000000
000750,000000,000000,000000,000000
000751,000000,000000,000000,000000
000752,000000,000000,000000,000000
000753,000000,000000,000000,000000
000754,000000,000000,000000,000000
000755,000000,000000,000000,000000
000756,000000,000000,000000,000000
000757,000000,000000,000000,000000
000758,000000,000000,000000,000000
000759,000000,000000,000000,000000
000760,000000,000000,000000,000000
000761,000000,000000,000000,000000
000762,000000,000000,000000,000000
000763,000000,000000,000000,000000
000764,000000,000000,000000,000000
000765,000000,000000,000000,000000
000766,000000,000000,000000,000000
000767,000000,000000,000000,000000
000768,000000,000000,000000,000000
000769,000000,000000,000000,000000
000770,000000,000000,000000,000000
000771,000000,000000,000000,000000
000772,000000,000000,000000,000000
000773,000000,000000,000000,000000
000774,000000,000000,000000,000000
000775,000000,000000,000000,000000
000776,000000,000000,000000,000000
000777,000000,000000,000000,000000
000778,000000,000000,000000,000000
000779,000000,000000,000000,000000
000780,000000,000000,000000,000000
000781,000000,000000,000000,000000
000782,000000,000000,000000,000000
000783,000000,000000,000000,000000
000784,000000,000000,000000,000000
000785,000000,000000,000000,000000
000786,000000,000000,000000,000000
000787,000000,000000,000000,000000
000788,000000,000000,000000,000000
000789,000000,000000,000000,000000
000790,000000,000000,000000,000000
000791,000000,000000,000000,000000
000792,000000,000000,000000,000000
000793,000000,000000,000000,000000
000794,000000,000000,000000,000000
000795,000000,000000,000000,000000
000796,000000,000000,000000,000000
000797,000000,000000,000000,000000
000798,000000,000000,000000,000000
000799,000000,000000,000000,000000
000800,000000,000000,000000,000000
000801,000000,000000,000000,000000
000802,000000,000000,000000,000000
000803,000000,000000,000000,000000
000804,000000,000000,000000,000000
000805,000000,000000,000000,000000
000806,000000,000000,000000,000000
000807,000000,000000,000000,000000
000808,000000,000000,000000,000000
000809,000000,000000,000000,000000
000810,000000,000000,000000,000000
000811,000000,000000,000000,000000
000812,000000,000000,000000,000000
000813,000000,000000,000000,000000
000814,000000,000000,000000,000000
000815,000000,000000,000000,000000
000816,000000,000000,000000,000000
000817,000000,000000,000000,000000
000818,000000,000000,000000,000000
000819,000000,000000,000000,000000
000820,000000,000000,000000,000000
000821,000000,000000,000000,000000
000822,000000,000000,000000,000000
000823,000000,000000,000000,000000
000824,000000,000000,000000,000000
000825,000000,000000,000000,000000
000826,000000,000000,000000,000000
000827,000000,000000,000000,000000
000828,000000,000000,000000,000000
000829,000000,000000,000000,000000
000830,000000,000000,000000,000000
000831,000000,000000,000000,000000
000832,000000,000000,000000,000000
000833,000000,000000,000000,000000
000834,000000,000000,000000,000000
000835,000000,000000,000000,000000
000836,000000,000000,000000,000000
000837,000000,000000,000000,000000
000838,000000,000000,000000,000000
000839,000000,000000,000000,000000
000840,000000,000000,000000,000000
000841,000000,000000,000000,000000
000842,000000,000000,000000,000000
000843,000000,000000,000000,000000
000844,000000,000000,000000,000000
000845,000000,000000,000000,000000
000846,000000,000000,000000,000000
000847,000000,000000,000000,000000
000848,000000,000000,000000,000000
000849,000000,000000,000000,000000
000850,000000,000000,000000,000000
000851,000000,000000,000000,000000
000852,000000,000000,000000,000000
000853,000000,000000,000000,000000
000854,000000,000000,000000,000000
000855,000000,000000,000000,000000
000856,000000,000000,000000,000000
000857,000000,000000,000000,000000
000858,000000,000000,000000,000000
000859,000000,000000,000000,000000
000860,000000,000000,000000,000000
000861,000000,000000,000000,000000
000862,000000,000000,000000,000000
000863,000000,000000,000000,000000
000864,000000,000000,000000,000000
000865,000000,000000,000000,000000
000866,000000,000000,000000,000000
000867,000000,000000,000000,000000
000868,000000,000000,000000,000000
000869,000000,000000,000000,000000
000870,000000,000000,000000,000000
000871,000000,000000,000000,000000
000872,000000,000000,000000,000000
000873,000000,000000,000000,000000
000874,000000,000000,000000,000000
000875,000000,000000,000000,000000
000876,000000,000000,000000,000000
000877,000000,000000,000000,000000
000878,000000,000000,000000,000000
000879,000000,000000,000000,000000
000880,000000,000000,000000,000000
000881,000000,000000,000000,000000
000882,000000,000000,000000,000000
000883,000000,000000,000000,000000
000884,000000,000000,000000,000000
000885,000000,000000,000000,000000
000886,000000,000000,000000,000000
000887,000000,000000,000000,000000
000888,000000,000000,000000,000000
000889,000000,000000,000000,000000
000890,000000,000000,000000,000000
000891,000000,000000,000000,000000
000892,000000,000000,000000,000000
000893,000000,000000,000000,000000
000894,000000,000000,000000,000000
000895,000000,000000,000000,000000
000896,000000,000000,000000,000000
000897,000000,000000,000000,000000
000898,000000,000000,000000,000000
000899,000000,000000,000000,000000
000900,000000,000000,000000,000000
000901,000000,000000,000000,000000
000902,000000,000000,000000,000000
000903,000000,000000,000000,000000
000904,000000,000000,000000,000000
000905,000000,000000,000000,000000
000906,000000,000000,000000,000000
000907,000000,000000,000000,000000
000908,000000,000000,000000,000000
000909,000000,000000,000000,000000
000910,000000,000000,000000,000000
000911,000000,000000,000000,000000
000912,000000,000000,000000,000000
000913,000000,000000,000000,000000
000914,000000,000000,000000,000000
000915,000000,000000,000000,000000
000916,000000,000000,000000,000000
000917,000000,000000,000000,000000
000918,000000,000000,000000,000000
000919,000000,000000,000000,000000
000920,000000,000000,000000,000000
000921,000000,000000,000000,000000
000922,000000,000000,000000,000000
000923,000000,000000,000000,000000
000924,000000,000000,000000,000000
000925,000000,000000,000000,000000
000926,000000,000000,000000,000000
000927,000000,000000,000000,000000
000928,000000,000000,000000,000000
000929,000000,000000,000000,000000
